,Date,Time,AM/PM,Code,Range,Result
5213,2008-11-15,08:36,PM,jOLR1GyE,72.886236,H
2967,2008-11-15,08:40,PM,LB0hjWCH,78.223475,M
1670,2008-11-15,08:45,PM,YHh5i7UY,93.647899,H
65,2008-11-15,11:35,PM,XTOfX8Lg,66.64970500000001,M
4244,2008-11-15,11:47,PM,VnsADjBC,43.197043,H
4123,2008-11-15,12:39,PM,pOveqAQJ,54.212202000000005,M
3495,2008-11-16,01:13,AM,vZR0F4CQ,73.48859,M
9770,2008-11-16,01:14,AM,8w2aZNAg,72.85457,M
5137,2008-11-16,01:26,AM,QwGkCRV4,71.502092,M
4284,2008-11-16,01:59,AM,84pGJox6,74.708341,M
6824,2008-11-16,02:13,AM,udgDBVsZ,49.686784,H
6386,2008-11-16,02:16,AM,In4VTSBP,67.13123900000001,H
1479,2008-11-16,02:17,AM,1dg7GQrh,55.628618,M
3373,2008-11-16,02:28,AM,p9YGYiel,95.354496,M
2545,2008-11-16,04:39,AM,gM7nUn3q,38.997492,H
7963,2008-11-16,05:49,AM,BcnmM66P,72.935357,M
9391,2008-11-16,06:41,AM,UJUepdMa,77.148927,M
8893,2008-11-16,07:03,AM,eHtRuvwM,90.19663100000001,H
7522,2008-11-16,08:15,AM,Bq9oTS6s,56.686046,M
6581,2008-11-16,10:46,AM,Xvw042IO,89.265749,H
8569,2008-11-16,10:53,AM,EG2XgkAb,63.24689,M
1151,2008-11-16,11:07,AM,ZWMSZgBr,87.314437,H
8974,2008-11-16,11:23,AM,ATPMnlqL,93.389321,H
3438,2008-11-16,11:42,AM,JBlswx7O,75.62775400000001,H
8846,2008-11-16,12:13,AM,yKMZkbqO,85.644537,M
2645,2008-11-16,02:05,PM,OJpDrci7,72.676218,M
3463,2008-11-16,02:34,PM,cq0NiNsA,81.55958000000001,M
8225,2008-11-16,02:57,PM,eHhdHxPC,97.132515,H
3985,2008-11-16,03:25,PM,5d06nUKs,79.85308,M
7354,2008-11-16,04:01,PM,AylbezEo,74.35408199999999,H
3357,2008-11-16,04:10,PM,RuQNw3Ig,72.62189000000001,M
9853,2008-11-16,04:32,PM,5KXUvK6Q,52.190988,M
2008,2008-11-16,04:46,PM,z4rw2AqE,81.221437,M
9559,2008-11-16,05:02,PM,6xqRdYxC,68.239475,M
9328,2008-11-16,06:07,PM,xdpfqxu4,55.200741,M
552,2008-11-16,06:08,PM,SY49uC3e,91.000695,M
3135,2008-11-16,06:36,PM,ZQKjznMy,70.750338,M
6186,2008-11-16,06:36,PM,8stKJy8p,59.280755000000006,M
6723,2008-11-16,09:00,PM,ucinVKDw,78.80187,M
904,2008-11-16,10:09,PM,rtAfvC6U,83.619463,M
516,2008-11-16,11:11,PM,GvhnIbYU,66.92972900000001,M
5537,2008-11-16,11:42,PM,JohvQGmy,74.480756,M
3213,2008-11-16,12:17,PM,jtldnGye,70.58855799999999,M
6297,2008-11-16,12:31,PM,4F5keNHj,78.23854399999999,H
240,2008-11-16,12:47,PM,lvaHAPCU,76.98275500000001,H
4634,2008-11-17,03:02,AM,4JukI23a,75.48657800000001,H
121,2008-11-17,03:04,AM,PqUXU2JW,48.371592,H
5408,2008-11-17,03:23,AM,VmkOrRfy,82.80700999999999,M
7904,2008-11-17,06:47,AM,bTQgayst,61.338384999999995,H
1570,2008-11-17,07:31,AM,79jOY3cS,75.634299,H
2307,2008-11-17,09:18,AM,ye1tjTb3,91.74257800000001,M
320,2008-11-17,12:10,AM,lnlHvGgG,73.94116700000001,M
54,2008-11-17,12:22,AM,kvtTH0lt,66.404599,M
7486,2008-11-17,12:58,AM,yvg2czp2,85.86381800000001,H
7183,2008-11-17,01:06,PM,HBGES43w,64.733841,H
8691,2008-11-17,01:07,PM,JyOau14s,85.854106,M
3408,2008-11-17,01:19,PM,KNtx0llP,66.739796,M
4984,2008-11-17,04:03,PM,1JctldGk,79.477227,H
5768,2008-11-17,04:08,PM,xkEqRtJ0,69.843846,M
2778,2008-11-17,04:49,PM,zWIwNzGF,66.666822,H
5871,2008-11-17,05:14,PM,rKvthvW5,70.532715,M
7403,2008-11-17,06:00,PM,YjiSpf3o,74.354365,H
8033,2008-11-17,07:14,PM,5hj4JFB3,67.58166,M
6927,2008-11-17,09:21,PM,VImcrFFh,71.763065,M
6082,2008-11-17,10:33,PM,cvBrE5W0,56.762955000000005,M
4348,2008-11-17,12:06,PM,a4954RTd,67.190185,M
8898,2008-11-18,01:00,AM,7phvMWIc,68.124844,M
8053,2008-11-18,01:12,AM,iZS8MtSY,75.11,M
4818,2008-11-18,01:20,AM,dFzrhSb7,67.79350500000001,H
7887,2008-11-18,02:31,AM,b57PkF8Q,73.029384,H
6781,2008-11-18,03:35,AM,F8g0527b,60.497354,M
3665,2008-11-18,04:52,AM,JSnJQ0We,69.123589,M
4264,2008-11-18,07:14,AM,Tb9hcoCc,84.73321,M
9774,2008-11-18,07:39,AM,D2JMn7ep,66.957349,M
928,2008-11-18,07:44,AM,F9PAzton,75.599602,H
7144,2008-11-18,08:05,AM,Mxndvf0f,74.43552199999999,H
4979,2008-11-18,08:06,AM,w9ZQ78eA,83.774731,M
1592,2008-11-18,09:02,AM,t6MK2Sfz,70.876724,M
1551,2008-11-18,10:13,AM,eyKG0paN,66.720365,M
3267,2008-11-18,01:30,PM,0KtnoudD,69.414653,H
1399,2008-11-18,01:58,PM,4DDbF3VU,72.128555,M
2214,2008-11-18,02:51,PM,zXET2Sme,60.881012,M
2765,2008-11-18,03:05,PM,Tw0ImmlE,68.74407099999999,H
7520,2008-11-18,03:16,PM,e0IIkmvU,49.957260999999995,M
3229,2008-11-18,03:17,PM,4Bfl5fKs,88.97993699999999,M
968,2008-11-18,04:12,PM,Z5VxaSiN,56.271828,M
5786,2008-11-18,06:24,PM,ptfOFxXk,75.93912399999999,M
1877,2008-11-18,08:17,PM,ByGBx0X9,74.067666,H
4597,2008-11-18,09:36,PM,ZDY0syW0,56.748589,H
7604,2008-11-18,11:44,PM,i1HdX8Jz,62.060186,M
5513,2008-11-19,01:00,AM,6y9xIGNI,72.260114,H
8076,2008-11-19,01:34,AM,03bpRK3z,79.844215,M
3525,2008-11-19,02:11,AM,hOcEhPFV,81.441325,M
4201,2008-11-19,03:18,AM,x3pEN0FP,72.47013299999999,M
4610,2008-11-19,06:13,AM,ld3tKpOd,73.67841800000001,H
1612,2008-11-19,08:57,AM,S0Ivg83M,50.310414,H
2073,2008-11-19,09:23,AM,IfE1iPRF,88.383689,H
8336,2008-11-19,10:16,AM,ZBKuxjOs,71.343716,M
3651,2008-11-19,10:52,AM,nPyxuZSV,60.333583,H
703,2008-11-19,11:24,AM,YUI1YpWd,83.077537,M
3944,2008-11-19,11:28,AM,aQeNEvER,74.567082,M
8401,2008-11-19,01:25,PM,1uzVVlLl,64.27949699999999,M
6741,2008-11-19,02:18,PM,oxj0CxEa,95.11390899999999,M
9823,2008-11-19,02:49,PM,Ifhs24HN,77.209544,M
331,2008-11-19,04:37,PM,HXWh8AS4,54.003078,M
7200,2008-11-19,06:37,PM,V2VSfa6e,83.54145799999999,H
1545,2008-11-19,07:15,PM,bbEmQaWI,77.94712700000001,H
6786,2008-11-19,07:44,PM,phcuDw1f,74.202802,M
8874,2008-11-19,08:50,PM,qF87rvZx,68.142268,M
5617,2008-11-19,08:55,PM,FRtmBfA1,81.894345,M
7091,2008-11-19,08:56,PM,O57wKAuJ,77.218676,M
7620,2008-11-19,09:11,PM,54PQMTgk,71.086911,M
872,2008-11-19,09:44,PM,D2HFFiQX,69.13006,M
6413,2008-11-19,11:41,PM,7u1QYeYv,64.833642,H
574,2008-11-20,01:27,AM,jg5i7mNC,60.849681000000004,M
9798,2008-11-20,02:03,AM,fZsyilDa,78.164045,M
1886,2008-11-20,02:07,AM,0RbenLYr,79.47402,H
7435,2008-11-20,03:57,AM,4Vm3nOzL,77.170934,M
3025,2008-11-20,04:18,AM,sITgaC5b,80.569724,M
3245,2008-11-20,04:43,AM,CK56xhp6,59.052653,H
9836,2008-11-20,05:44,AM,Y5FTujkc,84.374814,M
1657,2008-11-20,06:44,AM,nzYAcB4H,72.533565,M
9256,2008-11-20,06:57,AM,RXtZHabQ,64.549204,H
89,2008-11-20,07:42,AM,rxv4EC5v,67.847112,M
199,2008-11-20,08:18,AM,PeiVOW9f,80.67627900000001,H
5158,2008-11-20,08:48,AM,Ah20CNLr,69.853943,M
4647,2008-11-20,09:04,AM,fwUSnvRS,90.511033,M
3695,2008-11-20,10:40,AM,7wE3iD92,76.08790400000001,M
9930,2008-11-20,10:58,AM,hmBnAvgv,70.038891,M
9634,2008-11-20,11:09,AM,ViHmg12l,69.30208499999999,H
3894,2008-11-20,12:29,AM,yc32I3KN,81.0704,H
9698,2008-11-20,12:38,AM,tZWQONw5,84.44374300000001,H
2994,2008-11-20,12:45,AM,ddVEjAev,76.636252,M
2235,2008-11-20,02:23,PM,EMRIabYO,55.86334,H
3603,2008-11-20,02:45,PM,tA9iK8xT,82.129774,M
3928,2008-11-20,03:04,PM,pitvwplR,85.110058,M
6414,2008-11-20,03:04,PM,QcYJT9Sv,45.375969,M
2015,2008-11-20,03:28,PM,iVVBMQfC,79.711096,M
7394,2008-11-20,04:34,PM,U8hQLGPG,90.80884300000001,H
7524,2008-11-20,06:06,PM,f7rBD7fw,81.454305,M
562,2008-11-20,06:28,PM,pWziMgfT,74.39639,M
964,2008-11-20,06:41,PM,xfO50MCV,55.524747999999995,M
9159,2008-11-20,06:47,PM,v1u5FxkB,86.68726600000001,M
1986,2008-11-20,08:25,PM,rfFYd6t8,84.83111,M
1176,2008-11-20,08:58,PM,vBcXMEgj,70.173185,M
661,2008-11-20,09:08,PM,ltkgYWLT,81.132379,M
868,2008-11-20,11:35,PM,zPIWfiW3,79.762716,H
962,2008-11-20,11:45,PM,GZzWIidj,84.481314,M
3980,2008-11-20,11:45,PM,HJCZLaXS,72.59352700000001,M
7652,2008-11-20,12:27,PM,mYt7Xehh,91.695851,H
6961,2008-11-20,12:38,PM,qu4eyxRW,67.288832,H
9478,2008-11-20,12:59,PM,e7meUzdo,56.430783999999996,H
2606,2008-11-21,01:04,AM,UBvEpZgZ,73.091776,M
738,2008-11-21,01:21,AM,MBpaxRJ2,69.323392,M
9540,2008-11-21,02:06,AM,Cl55es6m,75.386526,H
252,2008-11-21,06:49,AM,MTgXKxRg,91.578724,M
4775,2008-11-21,07:05,AM,T8yX4I2V,74.76552099999999,M
2253,2008-11-21,07:15,AM,tAvXBDVj,83.920517,H
4859,2008-11-21,08:11,AM,3A2pAC8N,76.72368900000001,H
7728,2008-11-21,08:21,AM,8Mv0TVL9,81.73678100000001,H
9493,2008-11-21,11:37,AM,OEf7y04p,81.358308,M
5086,2008-11-21,12:10,AM,5AWs5Ue4,68.26623599999999,M
2423,2008-11-21,12:33,AM,QOKmq4mH,69.003266,M
6423,2008-11-21,12:38,AM,mDYjC2zp,54.836868,M
8957,2008-11-21,12:41,AM,HWJShAGn,64.803484,H
9251,2008-11-21,12:52,AM,1Jxq28dR,78.897539,H
7839,2008-11-21,01:40,PM,CUxW6IZV,71.56035899999999,H
2849,2008-11-21,04:05,PM,NFt8cYRp,69.452893,M
3558,2008-11-21,05:13,PM,J51aAQh0,75.76383299999999,M
9569,2008-11-21,05:30,PM,lq8V8GrO,81.306428,M
7702,2008-11-21,06:15,PM,t0LZHvdI,89.65422099999999,M
5991,2008-11-21,06:24,PM,uoPTDGc3,92.806352,M
9650,2008-11-21,07:06,PM,hAswo4Qk,84.81563100000001,M
735,2008-11-21,07:34,PM,Lz5zmttG,65.585199,M
8352,2008-11-21,08:05,PM,1eIQ2Mlg,53.584447,M
9744,2008-11-21,09:52,PM,imkIujXZ,56.773134,M
4940,2008-11-21,09:55,PM,iBH0zBDf,88.960471,H
6012,2008-11-21,12:18,PM,sHEca0Nd,82.855526,H
9426,2008-11-21,12:37,PM,ZOYRMCRf,74.628123,H
7373,2008-11-22,01:05,AM,MN7n2Fyo,67.870537,M
9884,2008-11-22,01:37,AM,5C2wP2yo,68.902405,H
8558,2008-11-22,02:13,AM,VrIffQLe,59.894941,M
767,2008-11-22,02:49,AM,jYY2yd2M,50.675437,H
2528,2008-11-22,02:56,AM,WdwA4EOF,80.92896800000001,H
2146,2008-11-22,03:00,AM,FGmam1Ef,65.48119399999999,H
52,2008-11-22,03:40,AM,COiSota9,79.485913,H
6066,2008-11-22,04:45,AM,T4dMzmqG,53.355658,H
8375,2008-11-22,06:11,AM,2mdLWHbe,86.351649,H
1787,2008-11-22,07:06,AM,9t6LgGTl,62.967861,M
4838,2008-11-22,07:11,AM,24VRkogZ,66.168126,M
6850,2008-11-22,07:14,AM,ifFhRH83,77.781896,M
7342,2008-11-22,09:05,AM,vbHqivcV,82.0638,M
1837,2008-11-22,09:15,AM,ViKdOdaF,74.21882099999999,M
5978,2008-11-22,09:17,AM,EWiYoT4h,68.399114,M
6997,2008-11-22,10:09,AM,5VOXX6Fe,64.059904,H
9713,2008-11-22,10:40,AM,IbNz7ugj,66.609303,H
6729,2008-11-22,11:19,AM,ndKfOABt,73.185469,H
755,2008-11-22,01:01,PM,M0KMpJhQ,69.340168,M
9422,2008-11-22,01:27,PM,02nvLcIF,84.590282,M
897,2008-11-22,02:15,PM,SI74DiKT,79.116302,H
2354,2008-11-22,04:46,PM,RlumCSVZ,78.676709,M
334,2008-11-22,04:58,PM,UuH14vLr,58.300978,M
8798,2008-11-22,05:10,PM,jjzSZMM9,64.186557,H
3859,2008-11-22,06:13,PM,6CNoIRUy,79.278903,M
9503,2008-11-22,06:29,PM,Dws00g2i,72.252016,M
7610,2008-11-22,07:46,PM,jJy4yCT0,73.640304,M
3381,2008-11-22,07:50,PM,pdCJXN4x,83.64517,M
8975,2008-11-22,08:03,PM,lHO8hmdz,68.849183,M
7826,2008-11-22,08:25,PM,aIMq3rpH,78.759213,M
2000,2008-11-22,09:04,PM,9li6dFwE,73.89877,M
6362,2008-11-22,09:27,PM,zQCxoXEO,72.912388,M
8711,2008-11-22,09:31,PM,XaL15JG3,62.693602,H
3483,2008-11-22,10:31,PM,bahucl2I,69.232626,H
6745,2008-11-22,10:55,PM,pSbNYP4L,60.643356000000004,H
3238,2008-11-22,11:52,PM,05z576q0,70.47900200000001,H
7092,2008-11-22,12:33,PM,c1xQOlk0,68.34495799999999,M
8613,2008-11-23,03:56,AM,SvarFZ9s,79.62169,M
3169,2008-11-23,04:10,AM,DOGIRMtW,72.731328,H
1033,2008-11-23,06:09,AM,57wziiWl,61.651633999999994,M
5972,2008-11-23,08:37,AM,wyP3f7dO,62.859388,H
1548,2008-11-23,08:48,AM,YDViuf4r,64.75398,H
267,2008-11-23,09:48,AM,dfRhMtqR,75.11105400000001,M
7546,2008-11-23,11:41,AM,XLA0rJJT,84.58241,M
4639,2008-11-23,01:07,PM,mr94ZcE8,62.337545999999996,M
6765,2008-11-23,02:19,PM,eYyt2Mw2,79.247457,H
5315,2008-11-23,02:22,PM,MmGfZt1o,79.851097,M
7545,2008-11-23,02:35,PM,UfHbB3jj,49.127738,M
7749,2008-11-23,03:11,PM,KVXVPj3t,81.003973,H
9988,2008-11-23,06:14,PM,K4CwHRl7,68.066859,H
6621,2008-11-23,06:57,PM,1jVSj751,57.390179,M
2295,2008-11-23,10:03,PM,tHOsCU7o,52.068163,M
5482,2008-11-23,10:23,PM,PXslOoq6,67.804418,H
8630,2008-11-23,11:47,PM,e1dp8SII,65.56902600000001,H
5553,2008-11-23,12:08,PM,iFlRWPSP,74.36234300000001,M
4172,2008-11-23,12:19,PM,lTtaJyaE,74.110987,M
5833,2008-11-24,01:41,AM,T1cdU1vA,101.452814,M
7481,2008-11-24,02:05,AM,3iKOG9ay,105.827997,H
346,2008-11-24,02:59,AM,UPo9VIyQ,66.01508199999999,H
4152,2008-11-24,05:18,AM,T0kZxyEC,67.653679,M
8178,2008-11-24,06:27,AM,9sPaa7AZ,67.77085699999999,M
8984,2008-11-24,07:08,AM,X0OleHS2,49.567592,H
4563,2008-11-24,08:09,AM,UfoZNU6R,75.79056,H
8255,2008-11-24,09:13,AM,cHgs4cuR,68.036206,M
1906,2008-11-24,09:17,AM,B9dcoreY,72.300722,M
1222,2008-11-24,10:19,AM,UWczebFv,69.66226800000001,M
9541,2008-11-24,10:46,AM,pJUQruIW,60.881167000000005,M
7725,2008-11-24,10:50,AM,mIzrqDzu,56.749522999999996,H
8581,2008-11-24,12:24,AM,LYJ0JET1,86.859545,M
3339,2008-11-24,12:57,AM,boAosmHy,67.842465,H
5666,2008-11-24,03:22,PM,y7rpGCTL,76.788438,H
9500,2008-11-24,03:27,PM,34rABenL,72.940753,M
1160,2008-11-24,05:14,PM,8vxxpdvr,66.46295400000001,M
4306,2008-11-24,05:43,PM,IPbYNCf7,84.079989,H
6607,2008-11-24,05:46,PM,HzgpbelW,62.852215,H
6660,2008-11-24,06:03,PM,YzFkNfhK,68.25957,M
7335,2008-11-24,06:58,PM,Zvsvt0VL,72.618226,M
6934,2008-11-24,08:46,PM,ylG4x1FA,78.74345100000001,M
7192,2008-11-24,09:09,PM,RIDHwgZk,78.380618,H
8437,2008-11-24,10:23,PM,HiKKosbf,79.863956,H
5891,2008-11-24,11:41,PM,lhAHIF6S,71.4588,M
8578,2008-11-24,12:40,PM,c0cXrWb1,87.684049,H
1246,2008-11-25,05:07,AM,aYlHZfux,85.05194,H
3703,2008-11-25,05:41,AM,F8BC6X6E,71.312907,M
8288,2008-11-25,06:26,AM,dUK6he66,60.622662,H
3241,2008-11-25,10:14,AM,ALJ7ovTw,90.015108,H
8546,2008-11-25,11:00,AM,fsCcsmSP,66.788111,M
670,2008-11-25,11:10,AM,Vu3GqZ2i,59.579013,H
2527,2008-11-25,11:14,AM,skrV8aTT,85.541547,M
9286,2008-11-25,11:33,AM,pH0a3J9U,66.943268,H
6244,2008-11-25,12:19,AM,TKJUCua4,80.47806,M
5993,2008-11-25,01:13,PM,PWQNFaMK,84.586044,M
8503,2008-11-25,02:15,PM,VCimEdMm,77.598039,M
2664,2008-11-25,03:09,PM,mYDA7d52,86.388098,M
1999,2008-11-25,05:32,PM,Rt0gCPHJ,72.689566,M
7420,2008-11-25,07:43,PM,iqcuovAV,91.566037,M
4852,2008-11-25,07:58,PM,ONfeLacK,82.453801,M
9763,2008-11-25,08:06,PM,CHWbVW9l,61.899526,H
6996,2008-11-25,10:25,PM,wUt4esmT,67.17499000000001,H
3915,2008-11-25,10:28,PM,XCRVJBDC,99.832635,H
5865,2008-11-25,10:44,PM,xgbCXqUZ,88.997644,M
6720,2008-11-25,10:55,PM,OwA3SBjl,66.724098,M
9093,2008-11-25,11:06,PM,6bQkakXr,74.184774,M
7674,2008-11-25,11:13,PM,W9MJkNdY,59.23833199999999,M
6598,2008-11-25,11:33,PM,lEqzvKYa,77.404938,M
7140,2008-11-26,01:01,AM,fpjXhjYh,76.153961,M
7955,2008-11-26,01:32,AM,dwffSswH,57.016975,M
2781,2008-11-26,01:46,AM,jGA4EGCp,63.633008999999994,H
8669,2008-11-26,02:45,AM,8iCYaDZn,54.018873,M
8656,2008-11-26,03:09,AM,iojPPD17,64.352951,H
3,2008-11-26,04:27,AM,Ireuswbw,82.616733,M
5406,2008-11-26,04:37,AM,AmVjBGbH,78.505229,H
3268,2008-11-26,06:14,AM,chPQF693,86.572162,H
347,2008-11-26,06:31,AM,Mpx4S52u,55.538546,H
8356,2008-11-26,07:02,AM,ppHfMq9z,82.51276,M
1559,2008-11-26,07:11,AM,jqL8xe5c,70.815042,M
8098,2008-11-26,07:46,AM,k9SejfbJ,81.66153299999999,H
8665,2008-11-26,07:56,AM,TWyGHH33,77.337261,M
5263,2008-11-26,09:40,AM,cXopRpLW,82.722302,M
432,2008-11-26,12:02,AM,umoaEuCD,64.339821,M
5582,2008-11-26,12:24,AM,yc3DsCYR,70.344608,M
4207,2008-11-26,02:49,PM,oy6MsK4f,103.658224,M
8970,2008-11-26,02:52,PM,2X2m0Vgn,85.18933299999999,H
2287,2008-11-26,05:19,PM,Zah7SD00,63.613013,H
8518,2008-11-26,05:39,PM,7jTdFXw2,65.089965,M
4556,2008-11-26,05:46,PM,BRo4CpMf,52.466448,M
2653,2008-11-26,06:24,PM,BfdmexsA,65.687164,H
9893,2008-11-26,08:00,PM,5xAgw3kU,68.352462,H
5376,2008-11-26,08:09,PM,PioP0h4U,72.425025,M
2389,2008-11-26,08:49,PM,OJe4SHU1,61.43207099999999,M
2688,2008-11-26,08:50,PM,ClT3ncxv,70.186102,M
2440,2008-11-26,09:27,PM,aMGXbxJQ,81.494061,M
2764,2008-11-26,09:35,PM,fXmzYABD,67.80252800000001,M
8208,2008-11-26,10:28,PM,SLNSg5JK,73.830872,M
27,2008-11-26,11:02,PM,jfSKdtNE,79.14165200000001,M
8751,2008-11-26,11:53,PM,SK20SXDS,69.12355500000001,H
4841,2008-11-26,12:18,PM,PlMmE8K0,68.973963,M
2793,2008-11-27,02:03,AM,jy9oyuBl,70.042632,H
6200,2008-11-27,02:48,AM,bYAENuox,84.953356,H
4383,2008-11-27,03:23,AM,RtrAlERU,71.699223,M
4507,2008-11-27,06:19,AM,xohOLhnE,67.18412,M
8724,2008-11-27,06:58,AM,Yz3gqiGg,68.287133,M
3664,2008-11-27,06:59,AM,vEOWeGDg,79.393557,M
8468,2008-11-27,07:45,AM,VjCfezJo,85.816677,M
9989,2008-11-27,07:57,AM,UnJoNNZy,71.658704,M
9187,2008-11-27,09:28,AM,9ITUApgo,73.778384,M
1586,2008-11-27,01:45,PM,5rxuvIJ4,86.19064200000001,H
2838,2008-11-27,02:24,PM,BLC7gMRh,77.308885,M
2672,2008-11-27,03:52,PM,Xg8tJO4x,65.317526,M
4358,2008-11-27,04:35,PM,XJHFl2rH,78.559111,M
8489,2008-11-27,07:45,PM,0tR7CHXV,93.902289,H
7060,2008-11-27,08:22,PM,BU4DHAOl,72.849887,M
9604,2008-11-27,09:19,PM,rVjHZiL4,68.915077,H
1917,2008-11-27,10:21,PM,xi54uaLe,83.906639,M
9824,2008-11-27,10:51,PM,h6DLav8J,65.73881,M
5159,2008-11-27,11:12,PM,KYEqi1Q0,71.182749,M
8930,2008-11-27,11:44,PM,fJgxnsWF,79.843082,H
7956,2008-11-27,11:51,PM,ntJOKexz,65.35277099999999,M
8056,2008-11-27,11:58,PM,0vWFdRwL,63.379041,H
7469,2008-11-27,12:25,PM,bWVDzdva,76.836238,H
8059,2008-11-27,12:38,PM,n7URBu3S,64.097904,M
3511,2008-11-28,01:24,AM,aHNrQokt,94.264759,M
6460,2008-11-28,01:38,AM,4c94NHG1,48.141201,M
8014,2008-11-28,01:51,AM,icg5EcYf,60.04674,M
8958,2008-11-28,02:17,AM,VPGTCuLp,98.16147099999999,M
6036,2008-11-28,02:59,AM,YJslKraq,89.80298,H
1897,2008-11-28,04:05,AM,1FYNay0w,66.01131099999999,H
7070,2008-11-28,06:04,AM,8KzXNjTb,65.883386,M
939,2008-11-28,08:17,AM,9izhf6Vv,66.263924,H
2316,2008-11-28,08:21,AM,0dox7Q9L,66.91058699999999,M
8752,2008-11-28,08:53,AM,NKrx05UA,49.379634,M
8413,2008-11-28,09:16,AM,4FxTw5d9,76.8075,M
5155,2008-11-28,11:08,AM,dhGuJ4ho,75.987092,M
9039,2008-11-28,11:45,AM,GxQzoyjl,81.019459,M
8868,2008-11-28,12:03,AM,vUKSvcUE,88.040725,M
4008,2008-11-28,12:11,AM,0QA2dvmq,56.821332999999996,M
4428,2008-11-28,12:47,AM,8OhKlhoE,64.967384,M
9450,2008-11-28,01:39,PM,MRrMt2ob,41.51746,M
2999,2008-11-28,02:08,PM,J7IPlLdV,87.413993,H
382,2008-11-28,02:31,PM,4Vsfcso1,68.092986,M
6593,2008-11-28,03:54,PM,5d366oJt,66.466734,M
718,2008-11-28,04:17,PM,vKBNYUyF,65.447688,H
1747,2008-11-28,04:45,PM,asuPAaCO,65.476665,M
6605,2008-11-28,06:15,PM,710nZ99k,71.319682,M
1715,2008-11-28,07:21,PM,J5Ne4srP,91.739035,M
1128,2008-11-28,07:34,PM,61baR2n4,101.45146,M
9229,2008-11-28,08:23,PM,wmqyvKVE,83.76393,H
4197,2008-11-28,08:48,PM,q7K6Plip,64.187867,M
7993,2008-11-28,11:14,PM,IcvUDSGt,76.618854,M
4319,2008-11-29,02:08,AM,K20Bi6G7,60.82336,M
8892,2008-11-29,02:42,AM,O0FI01o4,90.30165500000001,M
5177,2008-11-29,02:51,AM,AvdlznZx,58.36142099999999,M
689,2008-11-29,03:00,AM,hizfxQDe,80.426183,H
7023,2008-11-29,04:25,AM,qJDiwjaL,77.53514200000001,H
7424,2008-11-29,05:29,AM,05wvfhHK,66.62016700000001,H
7843,2008-11-29,05:30,AM,6hMes3M7,71.986073,M
8700,2008-11-29,07:00,AM,iFSI0BEQ,82.51684399999999,H
3406,2008-11-29,07:24,AM,Ht8HH7dI,74.579686,H
6261,2008-11-29,09:47,AM,JcRdlSt9,84.59916,M
1875,2008-11-29,09:55,AM,C3tlwUxp,54.381601,H
123,2008-11-29,10:25,AM,53nHMnT3,60.939828000000006,H
4181,2008-11-29,10:44,AM,gZEWCPvD,82.83359200000001,M
7159,2008-11-29,12:24,AM,hXkY1276,82.9794,M
7679,2008-11-29,12:30,AM,gnihKVde,90.93663000000001,M
1300,2008-11-29,01:57,PM,H8pCfZc6,72.998005,M
6994,2008-11-29,02:24,PM,35N88DNz,69.957144,M
1070,2008-11-29,02:38,PM,p6Ljrq8B,62.432839,H
7980,2008-11-29,03:03,PM,pLxLxpvv,92.52987399999999,M
4272,2008-11-29,04:13,PM,h5rMG2yc,86.33395,H
9752,2008-11-29,04:37,PM,1VI89WgX,82.519056,H
5729,2008-11-29,04:51,PM,ZFX6dLed,78.060387,H
3769,2008-11-29,05:53,PM,bYticwon,65.63908599999999,M
2425,2008-11-29,06:07,PM,s4abZ9aj,74.030419,H
483,2008-11-29,07:50,PM,hBA4yCZk,87.37266600000001,H
2567,2008-11-29,08:02,PM,orRmpFNi,76.636391,H
9488,2008-11-29,09:04,PM,Isd1fHV5,61.652786,M
8742,2008-11-29,09:49,PM,Xl9CRJiy,84.094176,H
5187,2008-11-29,10:48,PM,OnVy7C4Y,63.55933100000001,M
8905,2008-11-29,12:27,PM,eQXKbqRt,82.87536800000001,M
4854,2008-11-29,12:42,PM,bOZYcVLO,77.91583100000001,M
5647,2008-11-30,01:20,AM,dtkWLwNO,50.601695,H
4111,2008-11-30,01:42,AM,qLfUrgxk,83.691921,M
5723,2008-11-30,01:46,AM,CJcedaxO,81.431747,H
8428,2008-11-30,03:16,AM,Zf8SLtvv,61.239712,H
7051,2008-11-30,05:20,AM,dpnQzjgk,84.40495,M
1374,2008-11-30,07:14,AM,GEgayI8O,66.4961,M
9554,2008-11-30,07:54,AM,YqhIixbS,60.606203,M
434,2008-11-30,08:03,AM,rz3f0fmM,63.088499,M
8801,2008-11-30,08:32,AM,BWwfJQez,83.62818100000001,H
3991,2008-11-30,08:40,AM,N0ZFIJ1y,80.138376,M
1844,2008-11-30,10:02,AM,TEsEthVR,80.422659,M
6538,2008-11-30,12:09,AM,4pqUUYge,96.850788,H
1402,2008-11-30,01:24,PM,tZLorlGp,71.717373,M
869,2008-11-30,01:51,PM,sJK7jKii,57.807694999999995,M
5665,2008-11-30,02:09,PM,G3dIFz82,81.138347,M
3825,2008-11-30,03:34,PM,juey8J4t,69.200097,H
7566,2008-11-30,03:46,PM,5ZjB1MLn,65.184032,M
5151,2008-11-30,05:09,PM,OAXSGhPn,70.455303,M
336,2008-11-30,06:16,PM,sgLtyaew,72.747238,H
238,2008-11-30,06:38,PM,ujg4iJL6,80.778755,M
1544,2008-11-30,06:45,PM,ud5Lb6AN,86.773712,M
